date,site,acc,col,rand,row,weight,t0,t1,t2,t3,t4,t5,survival,protocol,run_count,run_ID
8/28/2019,HM,20,34,0.712632968,C,0.0014,20,25.2,30.5,37.8,45,49.1,0,1,30,17
8/28/2019,HM,20,35,0.872997512,B,0.0021,20,25.4,31.2,38.8,46.8,50.8,0,1,30,17
8/28/2019,HM,20,36,0.663408055,C,0.0011,20,25.7,32.1,40.3,48.7,52.9,0,1,30,17
8/28/2019,HM,20,37,0.883756445,B,0.0015,20,25.8,32,42.1,50.5,55,0,1,30,17
8/28/2019,HM,20,38,0.949637773,C,0.0007,20,26,33.8,43.5,52.4,56.5,0,1,30,17
8/28/2019,TO,20,9,0.089374409,A,0.0019,20,17.7,15.2,14.9,15.9,17,1,1,30,18
8/28/2019,TO,20,10,0.678997474,C,0.0015,20,18.1,15.7,15.7,16.6,17.8,1,1,30,18
8/28/2019,TO,20,11,0.824485355,C,0.0014,20,18.9,16.3,16.4,17.6,18.8,1,1,30,18
8/28/2019,TO,20,12,0.410871371,B,0.002,20,19.5,17.1,17.2,18.5,20.1,1,1,30,18
8/28/2019,TO,20,13,0.625312021,A,0.0021,20,20,17.6,18,19.5,21.2,1,1,30,18
8/28/2019,TO,20,14,0.721944136,B,0.0008,20,20.4,18.2,18.8,20.4,22,1,1,30,18
8/28/2019,TO,20,15,0.555462896,C,0.0017,20,20.8,18.7,19.5,21.3,23.3,1,1,30,18
8/28/2019,TO,20,16,0.548195487,B,0.0017,20,21.1,19.3,20.3,22.2,24.6,1,1,30,18
8/28/2019,TO,20,17,0.209576835,B,0.0013,20,21.5,19.9,21.1,23.1,25.5,1,1,30,18
8/28/2019,TO,20,18,0.092941375,A,0.0014,20,21.8,20.4,21.9,24.2,26.9,1,1,30,18
8/28/2019,TO,20,19,0.945328621,C,0.0011,20,22,21,22.8,25.1,28,1,1,30,18
8/28/2019,TO,20,20,0.879169379,C,0.0009,20,22.3,21.4,23.4,26.4,29,1,1,30,18
8/28/2019,TO,20,21,0.135122058,A,0.002,20,22.5,22,24.2,27.2,30.2,1,1,30,18
8/28/2019,TO,20,22,0.441223453,A,0.001,20,22.7,22.5,25.1,28.3,31.3,1,1,30,18
8/28/2019,TO,20,23,0.074147302,A,0.0013,20,23,23.2,25.8,29.4,32.6,1,1,30,18
8/28/2019,TO,20,24,0.381567124,C,0.0013,20,23.2,23.9,27,30.7,33.9,1,1,30,18
8/28/2019,TO,20,25,0.284682512,B,0.0008,20,23.3,24.4,27.8,31.5,35.3,1,1,30,18
8/28/2019,TO,20,26,0.504453492,B,0.0008,20,23.6,25,28.8,32.8,36.6,1,1,30,18
8/28/2019,TO,20,27,0.281854171,A,0.0013,20,23.8,25.5,29.6,34.6,37.9,1,1,30,18
8/28/2019,TO,20,28,0.219886034,A,0.0013,20,23.9,26.1,30.9,36,39.3,0,1,30,18
8/28/2019,TO,20,29,0.608356345,B,0.0026,20,24.1,26.8,31.6,37,40.9,0,1,30,18
8/28/2019,TO,20,30,0.058680617,A,0.0017,20,24.4,27.5,32.6,38.4,42.5,0,1,30,18
8/28/2019,TO,20,31,0.926592655,C,0.0013,20,24.5,28.1,34,40,44,0,1,30,18
8/28/2019,TO,20,32,0.781337224,B,0.0015,20,248,28.8,34.9,41.9,45.5,0,1,30,18
8/28/2019,TO,20,33,0.457507579,B,0.0008,20,24.9,29.7,36.5,43.4,47.2,0,1,30,18
8/28/2019,TO,20,34,0.669080233,B,0.001,20,25.2,30.5,37.8,45,49.1,0,1,30,18
8/28/2019,TO,20,35,0.994597363,C,0.001,20,25.4,31.2,38.8,46.8,50.8,0,1,30,18
8/28/2019,TO,20,36,0.59573905,A,0.0015,20,25.7,32.1,40.3,48.7,52.9,0,1,30,18
8/28/2019,TO,20,37,0.275466773,A,0.0008,20,25.8,32,42.1,50.5,55,0,1,30,18
8/28/2019,TO,20,38,0.395233669,A,0.0012,20,26,33.8,43.5,52.4,56.5,0,1,30,18
8/29/2019,GB,20,9,0.555143299,A,0.0023,20,17.6,14.3,15,16.3,17.6,1,1,30,19
8/29/2019,GB,20,10,0.011588004,A,0.002,20,18.3,15.2,15.5,16.9,18.4,1,1,30,19
8/29/2019,GB,20,11,0.118190024,C,0.0017,20,18.8,15.8,16.3,18.1,19.7,1,1,30,19
8/29/2019,GB,20,12,0.074864038,A,0.0012,20,19.6,16.6,17.1,19.3,20.7,1,1,30,19
8/29/2019,GB,20,13,0.377710719,B,0.0025,20,20.2,17.1,18,20.2,21.7,1,1,30,19
8/29/2019,GB,20,14,0.254223474,A,0.0009,20,20.4,17.8,18.8,21,22.8,1,1,30,19
8/29/2019,GB,20,15,0.785762124,C,0.0012,20,20.9,18.4,19.5,21.9,23.9,1,1,30,19
8/29/2019,GB,20,16,0.458977764,C,0.001,20,21.2,18.9,20.3,23,25.2,1,1,30,19
8/29/2019,GB,20,17,0.226156167,A,0.0011,20,21.5,19.5,21.2,23.9,25.9,1,1,30,19
8/29/2019,GB,20,18,0.273990749,B,0.0022,20,21.9,20.1,21.9,24.9,27.4,1,1,30,19
8/29/2019,GB,20,19,0.140473101,A,0.0012,20,22.2,20.7,22.6,26,28.4,1,1,30,19
8/29/2019,GB,20,20,0.642217819,C,0.0011,20,22.4,21.2,23.5,27.2,29.4,1,1,30,19
8/29/2019,GB,20,21,0.650642101,B,0.0022,20,22.6,21.8,24.3,28.2,30.8,1,1,30,19
8/29/2019,GB,20,22,0.12480322,B,0.0027,20,22.9,22.3,25.2,29.3,32,1,1,30,19
8/29/2019,GB,20,23,0.015775887,A,0.001,20,23.1,23,26,30.6,33.3,1,1,30,19
8/29/2019,GB,20,24,0.213997292,A,0.0019,20,23.3,23.5,26.8,31.8,34.3,1,1,30,19
8/29/2019,GB,20,25,0.209409901,B,0.0016,20,23.5,24,27.9,33.1,35.6,1,1,30,19
8/29/2019,GB,20,26,0.438877401,A,0.0013,20,23.7,24.6,28.9,34.1,37,1,1,30,19
8/29/2019,GB,20,27,0.595115198,B,0.0015,20,23.9,25.3,29.6,35.4,38.4,1,1,30,19
8/29/2019,GB,20,28,0.365773979,A,0.001,20,24,25.9,31,36.3,40,0,1,30,19
8/29/2019,GB,20,29,0.163484849,A,0.0011,20,24.2,26.6,31.6,38,41.3,0,1,30,19
8/29/2019,GB,20,30,0.874814865,C,0.0013,20,24.4,27.3,32.8,39.5,42.9,0,1,30,19
8/29/2019,GB,20,31,0.730732513,B,0.0012,20,24.6,28.2,34,40.6,44.3,0,1,30,19
8/29/2019,GB,20,32,0.047277823,A,0.0014,20,24.8,28.6,35,42.3,46.1,0,1,30,19
8/29/2019,GB,20,33,0.427074962,A,0.0013,20,25,29.5,36.8,43.8,47.6,0,1,30,19
8/29/2019,GB,20,34,0.698258905,B,0.0026,20,25.2,30.5,37.9,45.5,49.3,0,1,30,19
8/29/2019,GB,20,35,0.249629594,A,0.0029,20,25.3,31.3,38.8,46.9,50.9,0,1,30,19
8/29/2019,GB,20,36,0.665468959,C,0.0011,20,25.5,32.2,39.9,48.6,52.9,0,1,30,19
8/29/2019,GB,20,37,0.07521423,A,0.0006,20,25.8,32.9,41.9,50.6,54.5,0,1,30,19
8/29/2019,GB,20,38,0.989487631,C,0.0013,20,25.9,33.6,43.4,52.2,56.6,0,1,30,19
8/29/2019,OY,20,9,0.648818454,C,0.0009,20,17.6,14.3,15,16.3,17.6,1,1,30,20
8/29/2019,OY,20,10,0.082103021,C,0.0021,20,18.3,15.2,15.5,16.9,18.4,1,1,30,20
8/29/2019,OY,20,11,0.080147186,B,0.0017,20,18.8,15.8,16.3,18.1,19.7,1,1,30,20
8/29/2019,OY,20,12,0.315808172,B,0.0008,20,19.6,16.6,17.1,19.3,20.7,1,1,30,20
8/29/2019,OY,20,13,0.125827634,A,0.0025,20,20.2,17.1,18,20.2,21.7,1,1,30,20
8/29/2019,OY,20,14,0.962829852,C,0.002,20,20.4,17.8,18.8,21,22.8,1,1,30,20
8/29/2019,OY,20,15,0.500990037,A,0.0012,20,20.9,18.4,19.5,21.9,23.9,1,1,30,20
8/29/2019,OY,20,16,0.035079594,A,0.0009,20,21.2,18.9,20.3,23,25.2,1,1,30,20
8/29/2019,OY,20,17,0.413386931,B,0.002,20,21.5,19.5,21.2,23.9,25.9,1,1,30,20
8/29/2019,OY,20,18,0.375944067,C,0.0006,20,21.9,20.1,21.9,24.9,27.4,1,1,30,20
8/29/2019,OY,20,19,0.35744324,B,0.0019,20,22.2,20.7,22.6,26,28.4,1,1,30,20
8/29/2019,OY,20,20,0.393876586,A,0.0012,20,22.4,21.2,23.5,27.2,29.4,1,1,30,20
8/29/2019,OY,20,21,0.12112123,A,0.0021,20,22.6,21.8,24.3,28.2,30.8,1,1,30,20
8/29/2019,OY,20,22,0.073372135,A,0.0025,20,22.9,22.3,25.2,29.3,32,1,1,30,20
8/29/2019,OY,20,23,0.530659675,C,0.0018,20,23.1,23,26,30.6,33.3,1,1,30,20
8/29/2019,OY,20,24,0.348381704,B,0.0011,20,23.3,23.5,26.8,31.8,34.3,1,1,30,20
8/29/2019,OY,20,25,0.132977532,A,0.0018,20,23.5,24,27.9,33.1,35.6,1,1,30,20
8/29/2019,OY,20,26,0.63051753,B,0.0017,20,23.7,24.6,28.9,34.1,37,1,1,30,20
8/29/2019,OY,20,27,0.65175849,C,0.0016,20,23.9,25.3,29.6,35.4,38.4,1,1,30,20
8/29/2019,OY,20,28,0.372377355,B,0.0012,20,24,25.9,31,36.3,40,0,1,30,20
8/29/2019,OY,20,29,0.301926169,B,0.0018,20,24.2,26.6,31.6,38,41.3,0,1,30,20
8/29/2019,OY,20,30,0.698304497,B,0.0012,20,24.4,27.3,32.8,39.5,42.9,0,1,30,20
8/29/2019,OY,20,31,0.593524147,A,0.0004,20,24.6,28.2,34,40.6,44.3,0,1,30,20
8/29/2019,OY,20,32,0.785641546,C,0.0004,20,24.8,28.6,35,42.3,46.1,0,1,30,20
8/29/2019,OY,20,33,0.919530342,C,0.0014,20,25,29.5,36.8,43.8,47.6,0,1,30,20
8/29/2019,OY,20,34,0.833617665,C,0.0004,20,25.2,30.5,37.9,45.5,49.3,0,1,30,20
8/29/2019,OY,20,35,0.440785415,C,0.0012,20,25.3,31.3,38.8,46.9,50.9,0,1,30,20
8/29/2019,OY,20,36,0.481666559,B,0.002,20,25.5,32.2,39.9,48.6,52.9,0,1,30,20
8/29/2019,OY,20,37,0.638129474,B,0.0018,20,25.8,32.9,41.9,50.6,54.5,0,1,30,20
8/29/2019,OY,20,38,0.551353554,B,0.0011,20,25.9,33.6,43.4,52.2,56.6,0,1,30,20
8/29/2019,TO,20,9,0.5940959,B,0.0019,20,17.6,14.3,15,16.3,17.6,1,1,28,21
8/29/2019,TO,20,10,0.050423152,B,0.0018,20,18.3,15.2,15.5,16.9,18.4,1,1,28,21
8/29/2019,TO,20,11,0.075324593,A,0.0009,20,18.8,15.8,16.3,18.1,19.7,1,1,28,21
8/29/2019,TO,20,12,0.329464723,C,0.0016,20,19.6,16.6,17.1,19.3,20.7,1,1,28,21
8/29/2019,TO,20,13,0.743637705,C,0.0018,20,20.2,17.1,18,20.2,21.7,1,1,28,21
8/29/2019,TO,20,14,0.946641451,B,0.0015,20,20.4,17.8,18.8,21,22.8,1,1,28,21
8/29/2019,TO,20,15,0.742652555,B,0.0024,20,20.9,18.4,19.5,21.9,23.9,1,1,28,21
8/29/2019,TO,20,16,0.279831934,B,0.0008,20,21.2,18.9,20.3,23,25.2,1,1,28,21
8/29/2019,TO,20,17,0.817972503,C,0.0021,20,21.5,19.5,21.2,23.9,25.9,1,1,28,21
8/29/2019,TO,20,18,0.267132181,A,0.0019,20,21.9,20.1,21.9,24.9,27.4,1,1,28,21
8/29/2019,TO,20,19,0.447667629,C,0.0021,20,22.2,20.7,22.6,26,28.4,1,1,28,21
8/29/2019,TO,20,20,0.507458467,B,0.0013,20,22.4,21.2,23.5,27.2,29.4,1,1,28,21
8/29/2019,TO,20,21,0.78372294,C,0.0016,20,22.6,21.8,24.3,28.2,30.8,1,1,28,21
8/29/2019,TO,20,22,0.584512645,C,0.0011,20,22.9,22.3,25.2,29.3,32,1,1,28,21
8/29/2019,TO,20,23,0.177830426,B,0.0007,20,23.1,23,26,30.6,33.3,1,1,28,21
8/29/2019,TO,20,24,0.565771708,C,0.0008,20,23.3,23.5,26.8,31.8,34.3,1,1,28,21
8/29/2019,TO,20,25,0.954927587,C,0.0012,20,23.5,24,27.9,33.1,35.6,1,1,28,21
8/29/2019,TO,20,26,0.632235172,C,0.0018,20,23.7,24.6,28.9,34.1,37,1,1,28,21
8/29/2019,TO,20,27,0.143974727,A,0.0012,20,23.9,25.3,29.6,35.4,38.4,1,1,28,21
8/29/2019,TO,20,28,0.504520132,C,0.0016,20,24,25.9,31,36.3,40,0,1,28,21
8/29/2019,TO,20,29,0.345062255,C,0.0018,20,24.2,26.6,31.6,38,41.3,0,1,28,21
8/29/2019,TO,20,30,0.403797081,A,0.0014,20,24.4,27.3,32.8,39.5,42.9,0,1,28,21
8/29/2019,TO,20,31,0.826734879,C,0.0015,20,24.6,28.2,34,40.6,44.3,0,1,28,21
8/29/2019,TO,20,32,0.413391362,B,0.0016,20,24.8,28.6,35,42.3,46.1,0,1,28,21
8/29/2019,TO,20,33,0.721158984,B,0.0026,20,25,29.5,36.8,43.8,47.6,0,1,28,21
8/29/2019,TO,20,34,0.523824214,A,0.0008,20,25.2,30.5,37.9,45.5,49.3,0,1,28,21
8/29/2019,TO,20,35,0.419420302,B,0.0009,20,25.3,31.3,38.8,46.9,50.9,0,1,28,21
8/29/2019,TO,20,36,0.242221611,A,0.0006,20,25.5,32.2,39.9,48.6,52.9,0,1,28,21
8/29/2019,TO,20,37,0.640487771,C,,20,25.8,32.9,41.9,50.6,54.5,,1,28,21
8/29/2019,TO,20,38,0.525319817,A,,20,25.9,33.6,43.4,52.2,56.6,,1,28,21
8/31/2019,GB,20,9,0.635463518,A,0.0032,20,19.5,15,14.5,15,16.3,1,1,30,22
8/31/2019,FB,20,10,0.003412842,A,0.0009,20,19.9,15.4,15.2,15.9,17.5,1,1,30,23
8/31/2019,GB,20,11,0.331643585,A,0.0018,20,20.6,16,15.9,16.9,18.6,1,1,30,22
8/31/2019,WH,20,12,0.293255938,A,0.0041,20,21.2,16.8,16.7,17.8,19.6,1,1,30,24
8/31/2019,WH,20,13,0.001435744,A,0.0034,20,21.8,17.4,17.5,18.8,20.8,1,1,30,24
8/31/2019,WH,20,14,0.117551294,A,0.0022,20,22.2,18,18.3,19.8,21.9,1,1,30,24
8/31/2019,WH,20,15,0.00759137,A,0.0015,20,22.6,18.9,19,20.7,23,1,1,30,24
8/31/2019,FB,20,16,0.031468425,A,0.0011,20,22.9,19.3,19.9,21.8,24.2,1,1,30,23
8/31/2019,WH,20,17,0.259018526,A,0.0031,20,23.2,19.9,20.8,22.7,25.2,1,1,30,24
8/31/2019,GB,20,18,0.400730717,A,0.0029,20,23.5,20.5,21.5,23.6,26.4,1,1,30,22
8/31/2019,FB,20,19,0.53749445,A,0.0011,20,23.7,21,22.3,24.6,27.5,1,1,30,23
8/31/2019,FB,20,20,0.197856346,A,0.0008,20,23.9,21.8,23.2,25.6,28.7,1,1,30,23
8/31/2019,GB,20,21,0.115434978,A,0.0022,20,24,22.3,24,26.8,29.8,1,1,30,22
8/31/2019,FB,20,22,0.190581288,A,0.001,20,24.3,22.8,24.8,27.8,31,1,1,30,23
8/31/2019,GB,20,23,0.700445481,A,0.0011,20,24.5,23.3,25.7,29,32.2,1,1,30,22
8/31/2019,FB,20,24,0.461004694,A,0.0008,20,24.6,24,26.5,30.3,33.5,1,1,30,23
8/31/2019,WH,20,25,0.071218593,A,0.0023,20,24.7,24.5,27.6,31.4,34.8,1,1,30,24
8/31/2019,GB,20,26,0.488344732,A,0.0032,20,24.9,25.2,28.4,32.7,36.4,1,1,30,22
8/31/2019,FB,20,27,0.002293021,A,0.0008,20,25,25.8,29.3,34,37.8,1,1,30,23
8/31/2019,FB,20,28,0.217518283,A,0.0009,20,25.2,26.3,30.3,35.3,39.3,0,1,30,23
8/31/2019,WH,20,29,0.514678073,A,0.0019,20,25.3,27,31.7,36.5,40.8,0,1,30,24
8/31/2019,FB,20,30,0.199798266,A,0.0009,20,25.4,27.6,32.7,38,42.2,0,1,30,23
8/31/2019,WH,20,31,0.692789505,A,0.0012,20,25.5,28.5,34,39.8,43.8,0,1,30,24
8/31/2019,FB,20,32,0.110855831,A,0.0009,20,25.6,29.2,35,41.5,45.5,0,1,30,23
8/31/2019,GB,20,33,0.312349366,A,0.0012,20,25.8,29.9,35.8,43.3,47.2,0,1,30,22
8/31/2019,FB,20,34,0.048586649,A,0.0011,20,25.8,30.6,37.4,44.8,48.9,0,1,30,23
8/31/2019,FB,20,35,0.600952196,A,0.0012,20,25.9,31.3,39,46.6,50.4,0,1,30,23
8/31/2019,WH,20,36,0.343971506,A,0.0027,20,26,32,40.5,48.2,52.4,0,1,30,24
8/31/2019,FB,20,37,0.440980084,A,0.0011,20,26.2,33.2,41.3,50.2,54.6,0,1,30,23
8/31/2019,FB,20,38,0.579025379,A,0.0009,20,26.2,33.7,42.9,51.4,56.2,0,1,30,23
8/31/2019,FB,20,9,0.741681155,B,0.001,20,19.5,15,14.5,15,16.3,1,1,30,23
8/31/2019,GB,20,10,0.033845539,B,0.0011,20,19.9,15.4,15.2,15.9,17.5,1,1,30,22
8/31/2019,FB,20,11,0.776524214,B,0.0008,20,20.6,16,15.9,16.9,18.6,1,1,30,23
8/31/2019,FB,20,12,0.431739452,B,0.0006,20,21.2,16.8,16.7,17.8,19.6,1,1,30,23
8/31/2019,FB,20,13,0.207610127,B,0.001,20,21.8,17.4,17.5,18.8,20.8,1,1,30,23
8/31/2019,FB,20,14,0.691002582,B,0.001,20,22.2,18,18.3,19.8,21.9,1,1,30,23
8/31/2019,GB,20,15,0.237883594,B,0.0006,20,22.6,18.9,19,20.7,23,1,1,30,22
8/31/2019,GB,20,16,0.368106479,B,0.0015,20,22.9,19.3,19.9,21.8,24.2,1,1,30,22
8/31/2019,GB,20,17,0.473227134,B,0.0027,20,23.2,19.9,20.8,22.7,25.2,1,1,30,22
8/31/2019,FB,20,18,0.46780227,B,0.0012,20,23.5,20.5,21.5,23.6,26.4,1,1,30,23
8/31/2019,GB,20,19,0.697174496,B,0.0023,20,23.7,21,22.3,24.6,27.5,1,1,30,22
8/31/2019,WH,20,20,0.486021759,B,0.0006,20,23.9,21.8,23.2,25.6,28.7,1,1,30,24
8/31/2019,FB,20,21,0.380972493,B,0.0011,20,24,22.3,24,26.8,29.8,1,1,30,23
8/31/2019,WH,20,22,0.331338746,B,0.0022,20,24.3,22.8,24.8,27.8,31,1,1,30,24
8/31/2019,FB,20,23,0.840357638,B,0.0012,20,24.5,23.3,25.7,29,32.2,1,1,30,23
8/31/2019,WH,20,24,0.803601434,B,0.0016,20,24.6,24,26.5,30.3,33.5,1,1,30,24
8/31/2019,GB,20,25,0.259805197,B,0.0017,20,24.7,24.5,27.6,31.4,34.8,1,1,30,22
8/31/2019,FB,20,26,0.504940799,B,0.0011,20,24.9,25.2,28.4,32.7,36.4,1,1,30,23
8/31/2019,GB,20,27,0.332313573,B,0.0029,20,25,25.8,29.3,34,37.8,1,1,30,22
8/31/2019,WH,20,28,0.572360122,B,0.0036,20,25.2,26.3,30.3,35.3,39.3,1,1,30,24
8/31/2019,GB,20,29,0.673893366,B,0.002,20,25.3,27,31.7,36.5,40.8,0,1,30,22
8/31/2019,GB,20,30,0.487705725,B,0.0014,20,25.4,27.6,32.7,38,42.2,0,1,30,22
8/31/2019,GB,20,31,0.828616486,B,0.0022,20,25.5,28.5,34,39.8,43.8,0,1,30,22
8/31/2019,WH,20,32,0.44862205,B,0.0017,20,25.6,29.2,35,41.5,45.5,0,1,30,24
8/31/2019,FB,20,33,0.328086764,B,0.0006,20,25.8,29.9,35.8,43.3,47.2,0,1,30,23
8/31/2019,WH,20,34,0.17272698,B,0.0015,20,25.8,30.6,37.4,44.8,48.9,0,1,30,24
8/31/2019,GB,20,35,0.631857414,B,0.0014,20,25.9,31.3,39,46.6,50.4,0,1,30,22
8/31/2019,GB,20,36,0.595052651,B,0.0019,20,26,32,40.5,48.2,52.4,0,1,30,22
8/31/2019,WH,20,37,0.7636736,B,0.0036,20,26.2,33.2,41.3,50.2,54.6,0,1,30,24
8/31/2019,WH,20,38,0.661773493,B,0.0024,20,26.2,33.7,42.9,51.4,56.2,0,1,30,24
8/31/2019,WH,20,9,0.913234062,C,0.0043,20,19.5,15,14.5,15,16.3,1,1,30,24
8/31/2019,WH,20,10,0.574757914,C,0.0016,20,19.9,15.4,15.2,15.9,17.5,1,1,30,24
8/31/2019,WH,20,11,0.966249794,C,0.0021,20,20.6,16,15.9,16.9,18.6,1,1,30,24
8/31/2019,GB,20,12,0.99242424,C,0.0021,20,21.2,16.8,16.7,17.8,19.6,1,1,30,22
8/31/2019,GB,20,13,0.598842831,C,0.0012,20,21.8,17.4,17.5,18.8,20.8,1,1,30,22
8/31/2019,GB,20,14,0.90942399,C,0.0013,20,22.2,18,18.3,19.8,21.9,1,1,30,22
8/31/2019,FB,20,15,0.555387746,C,0.0008,20,22.6,18.9,19,20.7,23,1,1,30,23
8/31/2019,WH,20,16,0.670563254,C,0.0021,20,22.9,19.3,19.9,21.8,24.2,0,1,30,24
8/31/2019,FB,20,17,0.846698191,C,0.0012,20,23.2,19.9,20.8,22.7,25.2,1,1,30,23
8/31/2019,WH,20,18,0.600578628,C,0.0023,20,23.5,20.5,21.5,23.6,26.4,1,1,30,24
8/31/2019,WH,20,19,0.875889211,C,0.0042,20,23.7,21,22.3,24.6,27.5,1,1,30,24
8/31/2019,GB,20,20,0.570359747,C,0.0015,20,23.9,21.8,23.2,25.6,28.7,1,1,30,22
8/31/2019,WH,20,21,0.834427247,C,0.0031,20,24,22.3,24,26.8,29.8,1,1,30,24
8/31/2019,GB,20,22,0.485427564,C,0.0017,20,24.3,22.8,24.8,27.8,31,1,1,30,22
8/31/2019,WH,20,23,0.887512752,C,0.0021,20,24.5,23.3,25.7,29,32.2,1,1,30,24
8/31/2019,GB,20,24,0.881008332,C,0.0026,20,24.6,24,26.5,30.3,33.5,1,1,30,22
8/31/2019,FB,20,25,0.891697338,C,0.0012,20,24.7,24.5,27.6,31.4,34.8,1,1,30,23
8/31/2019,WH,20,26,0.772639356,C,0.0021,20,24.9,25.2,28.4,32.7,36.4,1,1,30,24
8/31/2019,WH,20,27,0.51758098,C,0.002,20,25,25.8,29.3,34,37.8,1,1,30,24
8/31/2019,GB,20,28,0.619461717,C,0.0015,20,25.2,26.3,30.3,35.3,39.3,1,1,30,22
8/31/2019,FB,20,29,0.917875267,C,0.0013,20,25.3,27,31.7,36.5,40.8,0,1,30,23
8/31/2019,WH,20,30,0.582563557,C,0.0025,20,25.4,27.6,32.7,38,42.2,0,1,30,24
8/31/2019,FB,20,31,0.986231116,C,0.001,20,25.5,28.5,34,39.8,43.8,0,1,30,23
8/31/2019,GB,20,32,0.968705057,C,0.0011,20,25.6,29.2,35,41.5,45.5,0,1,30,22
8/31/2019,WH,20,33,0.482300065,C,0.0023,20,25.8,29.9,35.8,43.3,47.2,0,1,30,24
8/31/2019,GB,20,34,0.959078713,C,0.0012,20,25.8,30.6,37.4,44.8,48.9,0,1,30,22
8/31/2019,WH,20,35,0.664366505,C,0.0031,20,25.9,31.3,39,46.6,50.4,0,1,30,24
8/31/2019,FB,20,36,0.892469427,C,0.0012,20,26,32,40.5,48.2,52.4,0,1,30,23
8/31/2019,GB,20,37,0.946285018,C,0.0013,20,26.2,33.2,41.3,50.2,54.6,0,1,30,22
8/31/2019,GB,20,38,0.976735573,C,0.0016,20,26.2,33.7,42.9,51.4,56.2,0,1,30,22
9/1/2019,WH,20,9,0.050215927,A,0.0016,20,19.8,16.2,13.9,15,16.5,1,1,30,26
9/1/2019,WH,20,10,0.37347882,A,0.0009,20,20.1,16.8,15.3,15.6,17.2,1,1,30,26
9/1/2019,FB,20,11,0.411882224,A,0.0011,20,20.6,17.2,16,16.6,18.3,1,1,30,25
9/1/2019,WH,20,12,0.629326389,A,0.0015,20,21,18,16.8,17.9,19.5,1,1,30,26
9/1/2019,WH,20,13,0.100785536,A,0.0011,20,21.5,18.8,17.5,18.8,20.6,1,1,30,26
9/1/2019,WH,20,16,0.333700686,A,0.0011,20,22.3,20.3,20,21.6,24,1,1,30,26
9/1/2019,WH,20,18,0.10018179,A,0.0013,20,22.7,21.3,21.6,23.6,26.2,1,1,30,26
9/1/2019,FB,20,19,0.508926918,A,0.0013,20,22.9,21.9,22.5,24.7,27.3,1,1,30,25
9/1/2019,WH,20,21,0.179675207,A,0.0014,20,23.2,22.8,24,26.8,29.8,1,1,30,26
9/1/2019,FB,20,22,0.094292009,A,0.001,20,23.3,23.2,24.9,27.8,30.9,1,1,30,25
9/1/2019,WH,20,23,0.276819546,A,0.0013,20,23.6,23.9,25.8,29.2,32.3,1,1,30,26
9/1/2019,WH,20,28,0.772200875,A,0.0009,20,24.2,26.6,30.5,35.3,39,1,1,30,26
9/1/2019,FB,20,29,0.187444182,A,0.0008,20,24.4,27.3,31.6,37,40.7,0,1,30,25
9/1/2019,FB,20,30,0.286171872,A,0.0015,20,24.6,27.6,32.9,38.1,42.1,0,1,30,25
9/1/2019,WH,20,31,0.441787449,A,0.0014,20,24.7,28.6,33.9,39.9,43.7,0,1,30,26
9/1/2019,WH,20,33,0.236799462,A,0.0012,20,25,29.9,36.4,43.2,47.1,0,1,30,26
9/1/2019,WH,20,34,0.140956364,A,0.0016,20,25.2,30.5,37.6,44.4,48.9,0,1,30,26
9/1/2019,FB,20,35,0.410943922,A,0.001,20,25.4,31.2,39.2,46.3,50.9,0,1,30,25
9/1/2019,FB,20,37,0.058383243,A,0.001,20,25.8,32.9,41.9,49.9,54.2,0,1,30,25
9/1/2019,FB,20,38,0.048636869,A,0.0013,20,25.9,33.5,43.5,51.1,55.3,0,1,30,25
9/1/2019,FB,20,9,0.719507691,B,0.0014,20,19.8,16.2,13.9,15,16.5,1,1,30,25
9/1/2019,FB,20,12,0.733588527,B,0.0015,20,21,18,16.8,17.9,19.5,1,1,30,25
9/1/2019,FB,20,13,0.590157646,B,0.0009,20,21.5,18.8,17.5,18.8,20.6,1,1,30,25
9/1/2019,FB,20,14,0.585501225,B,0.0011,20,21.7,19.2,18.3,19.7,21.5,1,1,30,25
9/1/2019,FB,20,15,0.906789726,B,0.0018,20,22,19.9,19.2,20.7,22.8,1,1,30,25
9/1/2019,WH,20,17,0.409251274,B,0.002,20,22.5,20.9,20.9,22.7,25,1,1,30,26
9/1/2019,FB,20,18,0.293646947,B,0.001,20,22.7,21.3,21.6,23.6,26.2,1,1,30,25
9/1/2019,WH,20,20,0.685465957,B,0.001,20,23,22.3,23.2,25.7,28.5,1,1,30,26
9/1/2019,FB,20,21,0.75496983,B,0.0008,20,23.2,22.8,24,26.8,29.8,1,1,30,25
9/1/2019,WH,20,22,0.283119771,B,0.0014,20,23.3,23.2,24.9,27.8,30.9,1,1,30,26
9/1/2019,WH,20,24,0.511550258,B,0.001,20,23.7,24.4,26.6,30.1,33.4,1,1,30,26
9/1/2019,WH,20,25,0.578720535,B,0.0009,20,23.8,24.8,27.5,31.2,34.7,1,1,30,26
9/1/2019,WH,20,26,0.173318299,B,0.0018,20,23.9,25.4,28.4,32.7,36.2,1,1,30,26
9/1/2019,WH,20,27,0.588055561,B,0.0019,20,24,25.8,29.5,34,37.6,1,1,30,26
9/1/2019,FB,20,28,0.838204776,B,0.0013,20,24.2,26.6,30.5,35.3,39,1,1,30,25
