DateTimeStamp,WTMP,site
9/10/2018 0:00,15.58259939,to
9/11/2018 0:00,15.21397516,to
9/12/2018 0:00,14.84238095,to
9/13/2018 0:00,14.82920489,to
9/14/2018 0:00,15.17687117,to
9/15/2018 0:00,14.70255591,to
9/16/2018 0:00,15.01905775,to
9/17/2018 0:00,15.3604878,to
9/18/2018 0:00,15.51629032,to
9/19/2018 0:00,15.35957317,to
9/20/2018 0:00,15.67070552,to
9/21/2018 0:00,15.2272524,to
9/22/2018 0:00,15.67018237,to
9/23/2018 0:00,15.18012384,to
9/24/2018 0:00,15.02835443,to
9/25/2018 0:00,15.11654321,to
9/26/2018 0:00,15.16084375,to
9/27/2018 0:00,15.05088889,to
9/28/2018 0:00,14.94492355,to
9/29/2018 0:00,14.8666055,to
9/30/2018 0:00,15.11634615,to
10/1/2018 0:00,15.42391437,to
10/2/2018 0:00,15.82384146,to
10/3/2018 0:00,16.27778816,to
10/4/2018 0:00,16.16728659,to
10/5/2018 0:00,16.07009375,to
10/6/2018 0:00,15.80107937,to
10/7/2018 0:00,15.98671827,to
10/8/2018 0:00,15.64396285,to
10/9/2018 0:00,14.77079365,to
10/10/2018 0:00,14.78744548,to
10/11/2018 0:00,14.85359756,to
10/12/2018 0:00,14.85392361,to
10/13/2018 0:00,14.68707831,to
10/14/2018 0:00,14.87515244,to
10/15/2018 0:00,15.07321543,to
10/16/2018 0:00,15.10243827,to
10/17/2018 0:00,15.17542945,to
10/18/2018 0:00,15.32388535,to
10/19/2018 0:00,15.3104893,to
10/20/2018 0:00,15.38990826,to
10/21/2018 0:00,15.26265823,to
10/22/2018 0:00,15.19137615,to
10/23/2018 0:00,15.05385321,to
10/24/2018 0:00,14.99796825,to
10/25/2018 0:00,15.12333333,to
10/26/2018 0:00,15.16917683,to
10/27/2018 0:00,15.03084906,to
10/28/2018 0:00,15.06362229,to
10/29/2018 0:00,14.88555195,to
10/30/2018 0:00,14.79066246,to
10/31/2018 0:00,14.5757622,to
11/1/2018 0:00,14.53018237,to
11/2/2018 0:00,14.30103774,to
11/3/2018 0:00,14.16553846,to
11/4/2018 0:00,13.77962963,to
11/5/2018 0:00,13.68586207,to
11/6/2018 0:00,13.535,to
11/7/2018 0:00,13.1139577,to
11/8/2018 0:00,12.75638365,to
11/9/2018 0:00,12.44950156,to
11/10/2018 0:00,12.04993939,to
11/11/2018 0:00,11.81161994,to
11/12/2018 0:00,11.68555901,to
11/13/2018 0:00,11.58141104,to
11/14/2018 0:00,11.55031546,to
11/15/2018 0:00,11.60751553,to
11/16/2018 0:00,11.61198171,to
11/17/2018 0:00,11.63290625,to
11/18/2018 0:00,11.74333333,to
11/19/2018 0:00,11.75201863,to
11/20/2018 0:00,11.98915361,to
11/21/2018 0:00,12.23607477,to
11/22/2018 0:00,12.46024465,to
11/23/2018 0:00,12.63836991,to
11/24/2018 0:00,12.83046584,to
11/25/2018 0:00,12.86789157,to
11/26/2018 0:00,12.90342767,to
11/27/2018 0:00,12.95457143,to
11/28/2018 0:00,13.13134969,to
11/29/2018 0:00,13.26344937,to
11/30/2018 0:00,13.12660494,to
12/1/2018 0:00,13.05339934,to
12/2/2018 0:00,12.84528662,to
12/3/2018 0:00,12.59838509,to
12/4/2018 0:00,12.2507622,to
12/5/2018 0:00,12.04679245,to
12/6/2018 0:00,12.01181818,to
12/7/2018 0:00,12.00231003,to
12/8/2018 0:00,12.07462025,to
12/9/2018 0:00,12.20641975,to
12/10/2018 0:00,12.16542683,to
12/11/2018 0:00,12.16981191,to
12/12/2018 0:00,12.43353125,to
12/13/2018 0:00,12.41364486,to
12/14/2018 0:00,12.413375,to
12/15/2018 0:00,12.44367601,to
12/16/2018 0:00,12.71779528,to
12/17/2018 0:00,12.76867508,to
12/18/2018 0:00,12.58697819,to
12/19/2018 0:00,12.91581538,to
12/20/2018 0:00,12.78526316,to
12/21/2018 0:00,12.9758642,to
12/22/2018 0:00,12.92567901,to
12/23/2018 0:00,12.75120253,to
12/24/2018 0:00,12.94396825,to
12/25/2018 0:00,12.83607251,to
12/26/2018 0:00,12.67962617,to
12/27/2018 0:00,12.45368421,to
12/28/2018 0:00,12.10083851,to
12/29/2018 0:00,11.77086687,to
12/30/2018 0:00,11.47688272,to
12/31/2018 0:00,11.44289634,to
